,Authors,Link,Title,Strategy,Tickers,Opening Price,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10,Week 11,Week 12,Week 13,Week 14,Week 15,Week 16,Week 17,Week 18,Week 19,Week 20,Week 21,Week 22,Week 23,Week 24,Week 25,Week 26,Week 27,Week 28,Week 29,Week 30,Week 31,Week 32,Week 33,Week 34,Week 35,Week 36,Week 37,Week 38,Week 39,Week 40,Week 41,Week 42,Week 43,Week 44,Week 45,Week 46,Week 47,Week 48,Week 49,Week 50,Week 51
392, George Kesarios,/article/4049575-apple-song-remains,Apple: The Song Remains The Same,Long,AAPL,136.699997,136.929993,139.339996,139.199997,141.46000700000005,140.880005,143.699997,143.169998,141.830002,143.639999,146.580002,153.009995,155.699997,153.990005,153.669998,153.929993,145.419998,146.339996,145.820007,143.5,145.059998,149.559998,152.089996,148.729996,158.809998,159.850006,157.21000700000005,161.470001,162.080002,161.5,158.669998,150.550003,153.809998,155.839996,159.880005,156.169998,166.720001,174.25,173.970001,169.979996,174.089996,169.800003,172.669998,176.419998,170.570007,116.150002,118.989998,120.0,120.080002,121.629997,130.28999299999998,133.28999299999998
393, Alex Cho,/article/4049200-valuing-apple-shares-much-higher-can-go,Valuing Apple Shares And How Much Higher They Can Go,Long,AAPL,136.699997,136.929993,139.339996,139.199997,141.46000700000005,140.880005,143.699997,143.169998,141.830002,143.639999,146.580002,153.009995,155.699997,153.990005,153.669998,153.929993,145.419998,146.339996,145.820007,143.5,145.059998,149.559998,152.089996,148.729996,158.809998,159.850006,157.21000700000005,161.470001,162.080002,161.5,158.669998,150.550003,153.809998,155.839996,159.880005,156.169998,166.720001,174.25,173.970001,169.979996,174.089996,169.800003,172.669998,176.419998,170.570007,116.150002,118.989998,120.0,120.080002,121.629997,130.28999299999998,133.28999299999998
394, Gary Bourgeault,/article/4048964-will-apples-domestic-performance-strong-enough-offset-slow-global-sales,Will Apple's Domestic Performance Be Strong Enough To Offset Slow Global Sales?,Long,AAPL,136.699997,136.929993,139.339996,139.199997,141.46000700000005,140.880005,143.699997,143.169998,141.830002,143.639999,146.580002,153.009995,155.699997,153.990005,153.669998,153.929993,145.419998,146.339996,145.820007,143.5,145.059998,149.559998,152.089996,148.729996,158.809998,159.850006,157.21000700000005,161.470001,162.080002,161.5,158.669998,150.550003,153.809998,155.839996,159.880005,156.169998,166.720001,174.25,173.970001,169.979996,174.089996,169.800003,172.669998,176.419998,170.570007,116.150002,118.989998,120.0,120.080002,121.629997,130.28999299999998,133.28999299999998
395, Pranav Singh,/article/4048905-2-choices-apple,2 Choices For Apple,Long,AAPL,136.699997,136.929993,139.339996,139.199997,141.46000700000005,140.880005,143.699997,143.169998,141.830002,143.639999,146.580002,153.009995,155.699997,153.990005,153.669998,153.929993,145.419998,146.339996,145.820007,143.5,145.059998,149.559998,152.089996,148.729996,158.809998,159.850006,157.21000700000005,161.470001,162.080002,161.5,158.669998,150.550003,153.809998,155.839996,159.880005,156.169998,166.720001,174.25,173.970001,169.979996,174.089996,169.800003,172.669998,176.419998,170.570007,116.150002,118.989998,120.0,120.080002,121.629997,130.28999299999998,133.28999299999998
396, Alex Cho,/article/4048304-apple-iphone-pricing-data-suggests-upside-2017,Apple iPhone Pricing Data Suggests Upside In 2017,Long,AAPL,136.699997,136.929993,139.339996,139.199997,141.46000700000005,140.880005,143.699997,143.169998,141.830002,143.639999,146.580002,153.009995,155.699997,153.990005,153.669998,153.929993,145.419998,146.339996,145.820007,143.5,145.059998,149.559998,152.089996,148.729996,158.809998,159.850006,157.21000700000005,161.470001,162.080002,161.5,158.669998,150.550003,153.809998,155.839996,159.880005,156.169998,166.720001,174.25,173.970001,169.979996,174.089996,169.800003,172.669998,176.419998,170.570007,116.150002,118.989998,120.0,120.080002,121.629997,130.28999299999998,133.28999299999998
397, Alex Cho,/article/4048353-apples-efforts-include-ar-iphone-8-marks-key-transition-point,Apple's Efforts To Include AR Into iPhone 8 Marks A Key Transition Point,Long,AAPL,136.699997,136.929993,139.339996,139.199997,141.46000700000005,140.880005,143.699997,143.169998,141.830002,143.639999,146.580002,153.009995,155.699997,153.990005,153.669998,153.929993,145.419998,146.339996,145.820007,143.5,145.059998,149.559998,152.089996,148.729996,158.809998,159.850006,157.21000700000005,161.470001,162.080002,161.5,158.669998,150.550003,153.809998,155.839996,159.880005,156.169998,166.720001,174.25,173.970001,169.979996,174.089996,169.800003,172.669998,176.419998,170.570007,116.150002,118.989998,120.0,120.080002,121.629997,130.28999299999998,133.28999299999998
398, The Mad Hedge Fund Trader,/article/4048346-apple-really-going,Why Is Apple Really Going Up?,Long,AAPL,136.699997,136.929993,139.339996,139.199997,141.46000700000005,140.880005,143.699997,143.169998,141.830002,143.639999,146.580002,153.009995,155.699997,153.990005,153.669998,153.929993,145.419998,146.339996,145.820007,143.5,145.059998,149.559998,152.089996,148.729996,158.809998,159.850006,157.21000700000005,161.470001,162.080002,161.5,158.669998,150.550003,153.809998,155.839996,159.880005,156.169998,166.720001,174.25,173.970001,169.979996,174.089996,169.800003,172.669998,176.419998,170.570007,116.150002,118.989998,120.0,120.080002,121.629997,130.28999299999998,133.28999299999998
399, Marathon Investing,/article/4047827-apple-good-investment-usd-700-billion,Is Apple A Good Investment At Over USD 700 Billion?,Long,AAPL,136.699997,136.929993,139.339996,139.199997,141.46000700000005,140.880005,143.699997,143.169998,141.830002,143.639999,146.580002,153.009995,155.699997,153.990005,153.669998,153.929993,145.419998,146.339996,145.820007,143.5,145.059998,149.559998,152.089996,148.729996,158.809998,159.850006,157.21000700000005,161.470001,162.080002,161.5,158.669998,150.550003,153.809998,155.839996,159.880005,156.169998,166.720001,174.25,173.970001,169.979996,174.089996,169.800003,172.669998,176.419998,170.570007,116.150002,118.989998,120.0,120.080002,121.629997,130.28999299999998,133.28999299999998
400, Trevor Day,/article/4047615-buffett-buy-apple,Why Did Buffett Buy More Apple?,Long,AAPL,136.699997,136.929993,139.339996,139.199997,141.46000700000005,140.880005,143.699997,143.169998,141.830002,143.639999,146.580002,153.009995,155.699997,153.990005,153.669998,153.929993,145.419998,146.339996,145.820007,143.5,145.059998,149.559998,152.089996,148.729996,158.809998,159.850006,157.21000700000005,161.470001,162.080002,161.5,158.669998,150.550003,153.809998,155.839996,159.880005,156.169998,166.720001,174.25,173.970001,169.979996,174.089996,169.800003,172.669998,176.419998,170.570007,116.150002,118.989998,120.0,120.080002,121.629997,130.28999299999998,133.28999299999998
401, J. M. Manness,/article/4047604-apple-4-realistic-scenarios,Apple: 4 Realistic Scenarios,Long,AAPL,136.699997,136.929993,139.339996,139.199997,141.46000700000005,140.880005,143.699997,143.169998,141.830002,143.639999,146.580002,153.009995,155.699997,153.990005,153.669998,153.929993,145.419998,146.339996,145.820007,143.5,145.059998,149.559998,152.089996,148.729996,158.809998,159.850006,157.21000700000005,161.470001,162.080002,161.5,158.669998,150.550003,153.809998,155.839996,159.880005,156.169998,166.720001,174.25,173.970001,169.979996,174.089996,169.800003,172.669998,176.419998,170.570007,116.150002,118.989998,120.0,120.080002,121.629997,130.28999299999998,133.28999299999998
402, Mark Hibben,/article/4047574-apple-smartphone-playing-field-level-china,Apple: Is The Smartphone Playing Field Level In China?,Long,AAPL,136.699997,136.929993,139.339996,139.199997,141.46000700000005,140.880005,143.699997,143.169998,141.830002,143.639999,146.580002,153.009995,155.699997,153.990005,153.669998,153.929993,145.419998,146.339996,145.820007,143.5,145.059998,149.559998,152.089996,148.729996,158.809998,159.850006,157.21000700000005,161.470001,162.080002,161.5,158.669998,150.550003,153.809998,155.839996,159.880005,156.169998,166.720001,174.25,173.970001,169.979996,174.089996,169.800003,172.669998,176.419998,170.570007,116.150002,118.989998,120.0,120.080002,121.629997,130.28999299999998,133.28999299999998
502, Bill Maurer,/article/4050528-apple-will-iphone-8-cost,Apple: What Will The iPhone 8 Cost?,Long,AAPL,136.929993,139.339996,139.199997,141.46000700000005,140.880005,143.699997,143.169998,141.830002,143.639999,146.580002,153.009995,155.699997,153.990005,153.669998,153.929993,145.419998,146.339996,145.820007,143.5,145.059998,149.559998,152.089996,148.729996,158.809998,159.850006,157.21000700000005,161.470001,162.080002,161.5,158.669998,150.550003,153.809998,155.839996,159.880005,156.169998,166.720001,174.25,173.970001,169.979996,174.089996,169.800003,172.669998,176.419998,170.570007,116.150002,118.989998,120.0,120.080002,121.629997,130.28999299999998,133.28999299999998,136.699997
503, Adam Muller,/article/4050055-understand-berkshires-stake-apple-need-stop-thinking-technology-company,To Understand Berkshire's Stake In Apple We Need To Stop Thinking About It As A Technology Company,Long,AAPL,136.929993,139.339996,139.199997,141.46000700000005,140.880005,143.699997,143.169998,141.830002,143.639999,146.580002,153.009995,155.699997,153.990005,153.669998,153.929993,145.419998,146.339996,145.820007,143.5,145.059998,149.559998,152.089996,148.729996,158.809998,159.850006,157.21000700000005,161.470001,162.080002,161.5,158.669998,150.550003,153.809998,155.839996,159.880005,156.169998,166.720001,174.25,173.970001,169.979996,174.089996,169.800003,172.669998,176.419998,170.570007,116.150002,118.989998,120.0,120.080002,121.629997,130.28999299999998,133.28999299999998,136.699997
518, Mark Hibben,/article/4054268-apple-antifragile,Is Apple Antifragile?,Long,AAPL,139.339996,139.199997,141.46000700000005,140.880005,143.699997,143.169998,141.830002,143.639999,146.580002,153.009995,155.699997,153.990005,153.669998,153.929993,145.419998,146.339996,145.820007,143.5,145.059998,149.559998,152.089996,148.729996,158.809998,159.850006,157.21000700000005,161.470001,162.080002,161.5,158.669998,150.550003,153.809998,155.839996,159.880005,156.169998,166.720001,174.25,173.970001,169.979996,174.089996,169.800003,172.669998,176.419998,170.570007,116.150002,118.989998,120.0,120.080002,121.629997,130.28999299999998,133.28999299999998,136.699997,136.929993
519, Gary Bourgeault,/article/4053753-apple-just-grab-smartphone-share-android,Did Apple Just Grab Smartphone Share From Android?,Long,AAPL,139.339996,139.199997,141.46000700000005,140.880005,143.699997,143.169998,141.830002,143.639999,146.580002,153.009995,155.699997,153.990005,153.669998,153.929993,145.419998,146.339996,145.820007,143.5,145.059998,149.559998,152.089996,148.729996,158.809998,159.850006,157.21000700000005,161.470001,162.080002,161.5,158.669998,150.550003,153.809998,155.839996,159.880005,156.169998,166.720001,174.25,173.970001,169.979996,174.089996,169.800003,172.669998,176.419998,170.570007,116.150002,118.989998,120.0,120.080002,121.629997,130.28999299999998,133.28999299999998,136.699997,136.929993
520, Bill Maurer,/article/4053664-apple-time-refresh,Apple: Time For A Refresh,Long,AAPL,139.339996,139.199997,141.46000700000005,140.880005,143.699997,143.169998,141.830002,143.639999,146.580002,153.009995,155.699997,153.990005,153.669998,153.929993,145.419998,146.339996,145.820007,143.5,145.059998,149.559998,152.089996,148.729996,158.809998,159.850006,157.21000700000005,161.470001,162.080002,161.5,158.669998,150.550003,153.809998,155.839996,159.880005,156.169998,166.720001,174.25,173.970001,169.979996,174.089996,169.800003,172.669998,176.419998,170.570007,116.150002,118.989998,120.0,120.080002,121.629997,130.28999299999998,133.28999299999998,136.699997,136.929993
521, David J. Waldron,/article/4053223-long-apple-remains-good-idea,Long Apple Remains A Good Idea,Long,AAPL,139.339996,139.199997,141.46000700000005,140.880005,143.699997,143.169998,141.830002,143.639999,146.580002,153.009995,155.699997,153.990005,153.669998,153.929993,145.419998,146.339996,145.820007,143.5,145.059998,149.559998,152.089996,148.729996,158.809998,159.850006,157.21000700000005,161.470001,162.080002,161.5,158.669998,150.550003,153.809998,155.839996,159.880005,156.169998,166.720001,174.25,173.970001,169.979996,174.089996,169.800003,172.669998,176.419998,170.570007,116.150002,118.989998,120.0,120.080002,121.629997,130.28999299999998,133.28999299999998,136.699997,136.929993
522, Mark Hibben,/article/4052928-apple-growing-presence-enterprise,Apple: A Growing Presence In The Enterprise,Long,AAPL,139.339996,139.199997,141.46000700000005,140.880005,143.699997,143.169998,141.830002,143.639999,146.580002,153.009995,155.699997,153.990005,153.669998,153.929993,145.419998,146.339996,145.820007,143.5,145.059998,149.559998,152.089996,148.729996,158.809998,159.850006,157.21000700000005,161.470001,162.080002,161.5,158.669998,150.550003,153.809998,155.839996,159.880005,156.169998,166.720001,174.25,173.970001,169.979996,174.089996,169.800003,172.669998,176.419998,170.570007,116.150002,118.989998,120.0,120.080002,121.629997,130.28999299999998,133.28999299999998,136.699997,136.929993
523, Feria Investor,/article/4052354-apple-freeze-buyback-program,Apple: Freeze Your Buyback Program,Long,AAPL,139.339996,139.199997,141.46000700000005,140.880005,143.699997,143.169998,141.830002,143.639999,146.580002,153.009995,155.699997,153.990005,153.669998,153.929993,145.419998,146.339996,145.820007,143.5,145.059998,149.559998,152.089996,148.729996,158.809998,159.850006,157.21000700000005,161.470001,162.080002,161.5,158.669998,150.550003,153.809998,155.839996,159.880005,156.169998,166.720001,174.25,173.970001,169.979996,174.089996,169.800003,172.669998,176.419998,170.570007,116.150002,118.989998,120.0,120.080002,121.629997,130.28999299999998,133.28999299999998,136.699997,136.929993
578, Mark Hibben,/article/4056241-apple-constructive-engagement-pays-asia-confrontation-probably,"Apple: Constructive Engagement Pays Off In Asia, Confrontation Probably Won't",Long,AAPL,139.199997,141.46000700000005,140.880005,143.699997,143.169998,141.830002,143.639999,146.580002,153.009995,155.699997,153.990005,153.669998,153.929993,145.419998,146.339996,145.820007,143.5,145.059998,149.559998,152.089996,148.729996,158.809998,159.850006,157.21000700000005,161.470001,162.080002,161.5,158.669998,150.550003,153.809998,155.839996,159.880005,156.169998,166.720001,174.25,173.970001,169.979996,174.089996,169.800003,172.669998,176.419998,170.570007,116.150002,118.989998,120.0,120.080002,121.629997,130.28999299999998,133.28999299999998,136.699997,136.929993,139.339996
579, Antonio Carradinha,/article/4056222-apple-investors-optimistic,Are Apple Investors Too Optimistic?,Long,AAPL,139.199997,141.46000700000005,140.880005,143.699997,143.169998,141.830002,143.639999,146.580002,153.009995,155.699997,153.990005,153.669998,153.929993,145.419998,146.339996,145.820007,143.5,145.059998,149.559998,152.089996,148.729996,158.809998,159.850006,157.21000700000005,161.470001,162.080002,161.5,158.669998,150.550003,153.809998,155.839996,159.880005,156.169998,166.720001,174.25,173.970001,169.979996,174.089996,169.800003,172.669998,176.419998,170.570007,116.150002,118.989998,120.0,120.080002,121.629997,130.28999299999998,133.28999299999998,136.699997,136.929993,139.339996
580, Mark Hibben,/article/4055978-swatch-finally-responds-apple-watch,Swatch Finally Responds To Apple Watch,Long,AAPL,139.199997,141.46000700000005,140.880005,143.699997,143.169998,141.830002,143.639999,146.580002,153.009995,155.699997,153.990005,153.669998,153.929993,145.419998,146.339996,145.820007,143.5,145.059998,149.559998,152.089996,148.729996,158.809998,159.850006,157.21000700000005,161.470001,162.080002,161.5,158.669998,150.550003,153.809998,155.839996,159.880005,156.169998,166.720001,174.25,173.970001,169.979996,174.089996,169.800003,172.669998,176.419998,170.570007,116.150002,118.989998,120.0,120.080002,121.629997,130.28999299999998,133.28999299999998,136.699997,136.929993,139.339996
581, Bram de Haas,/article/4054941-apple-antifragile,Apple: Antifragile It Is Not,Long,AAPL,139.199997,141.46000700000005,140.880005,143.699997,143.169998,141.830002,143.639999,146.580002,153.009995,155.699997,153.990005,153.669998,153.929993,145.419998,146.339996,145.820007,143.5,145.059998,149.559998,152.089996,148.729996,158.809998,159.850006,157.21000700000005,161.470001,162.080002,161.5,158.669998,150.550003,153.809998,155.839996,159.880005,156.169998,166.720001,174.25,173.970001,169.979996,174.089996,169.800003,172.669998,176.419998,170.570007,116.150002,118.989998,120.0,120.080002,121.629997,130.28999299999998,133.28999299999998,136.699997,136.929993,139.339996
