Authors,Link,Title,Strategy,Tickers,Date,Opening Price,Week1,Week2,Week3,Week4,Week5,Week6,Week7,Week8,Week9,Week10,Week11,Week12,Week13,Week14,Week15,Week16,Week17,Week18,Week19,Week20,Week21,Week22,Week23,Week24,Week25,Week26,Week27,Week28,Week29,Week30,Week31,Week32,Week33,Week34,Week35,Week36,Week37,Week38,Week39,Week40,Week41,Week42,Week43,Week44,Week45,Week46,Week47,Week48,Week49,Week50,Week51,Week52,Performance
 Orange Peel Investments,/article/4080666-will-macys-follow-nordstroms-footsteps-make-strategic-transaction-unlock-value,Will Macy's Follow In Nordstrom's Footsteps And Make A Strategic Transaction To Unlock Value?,Long,M,2017-06-12,22.67,22.709999,22.469998999999998,23.84,21.08,23.049999,22.690001000000002,23.75,23.559998999999998,20.35,19.530001000000002,21.16,21.01,21.48,22.1,21.809998999999998,20.889999,20.35,19.889999,21.33,18.84,18.16,19.33,20.799999,21.209999,25.799999,25.889999,25.85,26.85,35.23,30.459999,29.9,29.629998999999998,29.52,31.790001,32.580002,32.290001000000004,33.57,30.690001000000002,30.9,29.370001000000002,27.93,29.639999,29.52,28.82,29.190001000000002,28.860001,28.67,23.209999,23.41,23.6,23.860001,22.67,1
 Orange Peel Investments,/article/4083225-buying-macys-right-now-activist-investor-acquirer-likely,Buying Macy's Right Now: Activist Investor Or Acquirer Likely,Long,M,2017-06-19,22.709999,22.469998999999998,23.84,21.08,23.049999,22.690001000000002,23.75,23.559998999999998,20.35,19.530001000000002,21.16,21.01,21.48,22.1,21.809998999999998,20.889999,20.35,19.889999,21.33,18.84,18.16,19.33,20.799999,21.209999,25.799999,25.889999,25.85,26.85,35.23,30.459999,29.9,29.629998999999998,29.52,31.790001,32.580002,32.290001000000004,33.57,30.690001000000002,30.9,29.370001000000002,27.93,29.639999,29.52,28.82,29.190001000000002,28.860001,28.67,23.209999,23.41,23.6,23.860001,22.67,22.709999,1
 Cash-Centered Creep,/article/4083145-amazon-dealt-macys-death-blow,Has Amazon Dealt Macy's A Death Blow?,Long,M,2017-06-19,22.709999,22.469998999999998,23.84,21.08,23.049999,22.690001000000002,23.75,23.559998999999998,20.35,19.530001000000002,21.16,21.01,21.48,22.1,21.809998999999998,20.889999,20.35,19.889999,21.33,18.84,18.16,19.33,20.799999,21.209999,25.799999,25.889999,25.85,26.85,35.23,30.459999,29.9,29.629998999999998,29.52,31.790001,32.580002,32.290001000000004,33.57,30.690001000000002,30.9,29.370001000000002,27.93,29.639999,29.52,28.82,29.190001000000002,28.860001,28.67,23.209999,23.41,23.6,23.860001,22.67,22.709999,1
 Healthy Wealth Coach,/article/4082300-macys-ceo-just-buy-bottom,Did Macy's CEO Just Buy The Bottom?,Long,M,2017-06-19,22.709999,22.469998999999998,23.84,21.08,23.049999,22.690001000000002,23.75,23.559998999999998,20.35,19.530001000000002,21.16,21.01,21.48,22.1,21.809998999999998,20.889999,20.35,19.889999,21.33,18.84,18.16,19.33,20.799999,21.209999,25.799999,25.889999,25.85,26.85,35.23,30.459999,29.9,29.629998999999998,29.52,31.790001,32.580002,32.290001000000004,33.57,30.690001000000002,30.9,29.370001000000002,27.93,29.639999,29.52,28.82,29.190001000000002,28.860001,28.67,23.209999,23.41,23.6,23.860001,22.67,22.709999,1
 Orange Peel Investments,/article/4082246-macys-insider-buying-us-buying,Macy's: More Insider Buying Has Us Buying Too,Long,M,2017-06-19,22.709999,22.469998999999998,23.84,21.08,23.049999,22.690001000000002,23.75,23.559998999999998,20.35,19.530001000000002,21.16,21.01,21.48,22.1,21.809998999999998,20.889999,20.35,19.889999,21.33,18.84,18.16,19.33,20.799999,21.209999,25.799999,25.889999,25.85,26.85,35.23,30.459999,29.9,29.629998999999998,29.52,31.790001,32.580002,32.290001000000004,33.57,30.690001000000002,30.9,29.370001000000002,27.93,29.639999,29.52,28.82,29.190001000000002,28.860001,28.67,23.209999,23.41,23.6,23.860001,22.67,22.709999,1
" Jun Kim, CFA",/article/4083838-macys-buying-opportunity-gives-billions-dollars-free,Macy's: Buying Opportunity That Gives You Billions Of Dollars For Free,Long,M,2017-06-26,22.469998999999998,23.84,21.08,23.049999,22.690001000000002,23.75,23.559998999999998,20.35,19.530001000000002,21.16,21.01,21.48,22.1,21.809998999999998,20.889999,20.35,19.889999,21.33,18.84,18.16,19.33,20.799999,21.209999,25.799999,25.889999,25.85,26.85,35.23,30.459999,29.9,29.629998999999998,29.52,31.790001,32.580002,32.290001000000004,33.57,30.690001000000002,30.9,29.370001000000002,27.93,29.639999,29.52,28.82,29.190001000000002,28.860001,28.67,23.209999,23.41,23.6,23.860001,22.67,22.709999,22.469998999999998,1
 Orange Peel Investments,/article/4085770-strategies-owning-macys,Strategies For Owning Macy's,Long,M,2017-07-03,23.84,21.08,23.049999,22.690001000000002,23.75,23.559998999999998,20.35,19.530001000000002,21.16,21.01,21.48,22.1,21.809998999999998,20.889999,20.35,19.889999,21.33,18.84,18.16,19.33,20.799999,21.209999,25.799999,25.889999,25.85,26.85,35.23,30.459999,29.9,29.629998999999998,29.52,31.790001,32.580002,32.290001000000004,33.57,30.690001000000002,30.9,29.370001000000002,27.93,29.639999,29.52,28.82,29.190001000000002,28.860001,28.67,23.209999,23.41,23.6,23.860001,22.67,22.709999,22.469998999999998,23.84,1
 Christopher Yuen,/article/4085729-invest-macys-long-haul,Invest In Macy's For The Long Haul,Long,M,2017-07-03,23.84,21.08,23.049999,22.690001000000002,23.75,23.559998999999998,20.35,19.530001000000002,21.16,21.01,21.48,22.1,21.809998999999998,20.889999,20.35,19.889999,21.33,18.84,18.16,19.33,20.799999,21.209999,25.799999,25.889999,25.85,26.85,35.23,30.459999,29.9,29.629998999999998,29.52,31.790001,32.580002,32.290001000000004,33.57,30.690001000000002,30.9,29.370001000000002,27.93,29.639999,29.52,28.82,29.190001000000002,28.860001,28.67,23.209999,23.41,23.6,23.860001,22.67,22.709999,22.469998999999998,23.84,1
 Tim Travis,/article/4087052-hold-nose-buy-macys,Hold Your Nose And Buy Macy's,Long,M,2017-07-10,21.08,23.049999,22.690001000000002,23.75,23.559998999999998,20.35,19.530001000000002,21.16,21.01,21.48,22.1,21.809998999999998,20.889999,20.35,19.889999,21.33,18.84,18.16,19.33,20.799999,21.209999,25.799999,25.889999,25.85,26.85,35.23,30.459999,29.9,29.629998999999998,29.52,31.790001,32.580002,32.290001000000004,33.57,30.690001000000002,30.9,29.370001000000002,27.93,29.639999,29.52,28.82,29.190001000000002,28.860001,28.67,23.209999,23.41,23.6,23.860001,22.67,22.709999,22.469998999999998,23.84,21.08,1
 Michael Wiggins De Oliveira,/article/4090142-macys-one-contrarian-bargain-hunters,Macy's: This One Is For Contrarian Bargain Hunters,Long,M,2017-07-24,22.690001000000002,23.75,23.559998999999998,20.35,19.530001000000002,21.16,21.01,21.48,22.1,21.809998999999998,20.889999,20.35,19.889999,21.33,18.84,18.16,19.33,20.799999,21.209999,25.799999,25.889999,25.85,26.85,35.23,30.459999,29.9,29.629998999999998,29.52,31.790001,32.580002,32.290001000000004,33.57,30.690001000000002,30.9,29.370001000000002,27.93,29.639999,29.52,28.82,29.190001000000002,28.860001,28.67,23.209999,23.41,23.6,23.860001,22.67,22.709999,22.469998999999998,23.84,21.08,23.049999,22.690001000000002,1
 Alpha Lensher,/article/4094949-macys-gives,Here's What Macy's Gives You,Long,M,2017-07-31,23.75,23.559998999999998,20.35,19.530001000000002,21.16,21.01,21.48,22.1,21.809998999999998,20.889999,20.35,19.889999,21.33,18.84,18.16,19.33,20.799999,21.209999,25.799999,25.889999,25.85,26.85,35.23,30.459999,29.9,29.629998999999998,29.52,31.790001,32.580002,32.290001000000004,33.57,30.690001000000002,30.9,29.370001000000002,27.93,29.639999,29.52,28.82,29.190001000000002,28.860001,28.67,23.209999,23.41,23.6,23.860001,22.67,22.709999,22.469998999999998,23.84,21.08,23.049999,22.690001000000002,23.75,1
 The Value Investor,/article/4098492-macys-much-news-sticking-long-thesis,"Macy's - Not Much News, Sticking To A Long Thesis",Long,M,2017-08-07,23.559998999999998,20.35,19.530001000000002,21.16,21.01,21.48,22.1,21.809998999999998,20.889999,20.35,19.889999,21.33,18.84,18.16,19.33,20.799999,21.209999,25.799999,25.889999,25.85,26.85,35.23,30.459999,29.9,29.629998999999998,29.52,31.790001,32.580002,32.290001000000004,33.57,30.690001000000002,30.9,29.370001000000002,27.93,29.639999,29.52,28.82,29.190001000000002,28.860001,28.67,23.209999,23.41,23.6,23.860001,22.67,22.709999,22.469998999999998,23.84,21.08,23.049999,22.690001000000002,23.75,23.559998999999998,1
 Josh Arnold,/article/4099543-sticking-neck-macys,Sticking My Neck Out For Macy's Again,Long,M,2017-08-14,20.35,19.530001000000002,21.16,21.01,21.48,22.1,21.809998999999998,20.889999,20.35,19.889999,21.33,18.84,18.16,19.33,20.799999,21.209999,25.799999,25.889999,25.85,26.85,35.23,30.459999,29.9,29.629998999999998,29.52,31.790001,32.580002,32.290001000000004,33.57,30.690001000000002,30.9,29.370001000000002,27.93,29.639999,29.52,28.82,29.190001000000002,28.860001,28.67,23.209999,23.41,23.6,23.860001,22.67,22.709999,22.469998999999998,23.84,21.08,23.049999,22.690001000000002,23.75,23.559998999999998,20.35,1
 Orange Peel Investments,/article/4098612-worst-case-scenarios-macys,Worst Case Scenarios For Macy's,Long,M,2017-08-14,20.35,19.530001000000002,21.16,21.01,21.48,22.1,21.809998999999998,20.889999,20.35,19.889999,21.33,18.84,18.16,19.33,20.799999,21.209999,25.799999,25.889999,25.85,26.85,35.23,30.459999,29.9,29.629998999999998,29.52,31.790001,32.580002,32.290001000000004,33.57,30.690001000000002,30.9,29.370001000000002,27.93,29.639999,29.52,28.82,29.190001000000002,28.860001,28.67,23.209999,23.41,23.6,23.860001,22.67,22.709999,22.469998999999998,23.84,21.08,23.049999,22.690001000000002,23.75,23.559998999999998,20.35,1
 Orange Peel Investments,/article/4100940-macys-second-angle-emerges-already-rock-solid-bull-case-ebay-vp-hire,Macy's: Second Angle Emerges To An Already Rock-Solid Bull Case With eBay VP Hire,Long,M,2017-08-21,19.530001000000002,21.16,21.01,21.48,22.1,21.809998999999998,20.889999,20.35,19.889999,21.33,18.84,18.16,19.33,20.799999,21.209999,25.799999,25.889999,25.85,26.85,35.23,30.459999,29.9,29.629998999999998,29.52,31.790001,32.580002,32.290001000000004,33.57,30.690001000000002,30.9,29.370001000000002,27.93,29.639999,29.52,28.82,29.190001000000002,28.860001,28.67,23.209999,23.41,23.6,23.860001,22.67,22.709999,22.469998999999998,23.84,21.08,23.049999,22.690001000000002,23.75,23.559998999999998,20.35,19.530001000000002,1
 Patrick Schulz,/article/4105274-time-another-analysis-macys,Time For Another Analysis Of Macy's,Long,M,2017-09-05,21.01,21.48,22.1,21.809998999999998,20.889999,20.35,19.889999,21.33,18.84,18.16,19.33,20.799999,21.209999,25.799999,25.889999,25.85,26.85,35.23,30.459999,29.9,29.629998999999998,29.52,31.790001,32.580002,32.290001000000004,33.57,30.690001000000002,30.9,29.370001000000002,27.93,29.639999,29.52,28.82,29.190001000000002,28.860001,28.67,23.209999,23.41,23.6,23.860001,22.67,22.709999,22.469998999999998,23.84,21.08,23.049999,22.690001000000002,23.75,23.559998999999998,20.35,19.530001000000002,21.16,21.01,0
 Andrew McElroy,/article/4104088-rumors-macys-death-greatly-exaggerated,Rumors Of Macy's Death Have Been Greatly Exaggerated,Long,M,2017-09-05,21.01,21.48,22.1,21.809998999999998,20.889999,20.35,19.889999,21.33,18.84,18.16,19.33,20.799999,21.209999,25.799999,25.889999,25.85,26.85,35.23,30.459999,29.9,29.629998999999998,29.52,31.790001,32.580002,32.290001000000004,33.57,30.690001000000002,30.9,29.370001000000002,27.93,29.639999,29.52,28.82,29.190001000000002,28.860001,28.67,23.209999,23.41,23.6,23.860001,22.67,22.709999,22.469998999999998,23.84,21.08,23.049999,22.690001000000002,23.75,23.559998999999998,20.35,19.530001000000002,21.16,21.01,0
 The Owl,/article/4106495-macys-2-ways-play,Macy's: 2 Ways To Play,Long,M,2017-09-11,21.48,22.1,21.809998999999998,20.889999,20.35,19.889999,21.33,18.84,18.16,19.33,20.799999,21.209999,25.799999,25.889999,25.85,26.85,35.23,30.459999,29.9,29.629998999999998,29.52,31.790001,32.580002,32.290001000000004,33.57,30.690001000000002,30.9,29.370001000000002,27.93,29.639999,29.52,28.82,29.190001000000002,28.860001,28.67,23.209999,23.41,23.6,23.860001,22.67,22.709999,22.469998999999998,23.84,21.08,23.049999,22.690001000000002,23.75,23.559998999999998,20.35,19.530001000000002,21.16,21.01,21.48,0
 Bill Zettler,/article/4105888-macys-7-percent-dividend-21-billion-real-estate-macys-considered-reit-rather-retailer,Macy's: With A 7% Dividend And $21 Billion In Real-Estate Should Macy's Be Considered A REIT Rather Than A Retailer?,Long,M,2017-09-11,21.48,22.1,21.809998999999998,20.889999,20.35,19.889999,21.33,18.84,18.16,19.33,20.799999,21.209999,25.799999,25.889999,25.85,26.85,35.23,30.459999,29.9,29.629998999999998,29.52,31.790001,32.580002,32.290001000000004,33.57,30.690001000000002,30.9,29.370001000000002,27.93,29.639999,29.52,28.82,29.190001000000002,28.860001,28.67,23.209999,23.41,23.6,23.860001,22.67,22.709999,22.469998999999998,23.84,21.08,23.049999,22.690001000000002,23.75,23.559998999999998,20.35,19.530001000000002,21.16,21.01,21.48,0
 Philomena Doyle,/article/4110089-consider-macys-safe-dividend,Consider Macy's A Safe Dividend,Long,M,2017-09-25,21.809998999999998,20.889999,20.35,19.889999,21.33,18.84,18.16,19.33,20.799999,21.209999,25.799999,25.889999,25.85,26.85,35.23,30.459999,29.9,29.629998999999998,29.52,31.790001,32.580002,32.290001000000004,33.57,30.690001000000002,30.9,29.370001000000002,27.93,29.639999,29.52,28.82,29.190001000000002,28.860001,28.67,23.209999,23.41,23.6,23.860001,22.67,22.709999,22.469998999999998,23.84,21.08,23.049999,22.690001000000002,23.75,23.559998999999998,20.35,19.530001000000002,21.16,21.01,21.48,22.1,21.809998999999998,0
 Leo Nelissen,/article/4112306-macys-buy-now,Macy's - Buy Now,Long,M,2017-10-02,20.889999,20.35,19.889999,21.33,18.84,18.16,19.33,20.799999,21.209999,25.799999,25.889999,25.85,26.85,35.23,30.459999,29.9,29.629998999999998,29.52,31.790001,32.580002,32.290001000000004,33.57,30.690001000000002,30.9,29.370001000000002,27.93,29.639999,29.52,28.82,29.190001000000002,28.860001,28.67,23.209999,23.41,23.6,23.860001,22.67,22.709999,22.469998999999998,23.84,21.08,23.049999,22.690001000000002,23.75,23.559998999999998,20.35,19.530001000000002,21.16,21.01,21.48,22.1,21.809998999999998,20.889999,0
 Orange Peel Investments,/article/4114012-nordstrom-nonsense-creates-macys-bargain-buying-opportunity,Nordstrom Nonsense Creates Macy's Bargain Buying Opportunity,Long,M,2017-10-16,19.889999,21.33,18.84,18.16,19.33,20.799999,21.209999,25.799999,25.889999,25.85,26.85,35.23,30.459999,29.9,29.629998999999998,29.52,31.790001,32.580002,32.290001000000004,33.57,30.690001000000002,30.9,29.370001000000002,27.93,29.639999,29.52,28.82,29.190001000000002,28.860001,28.67,23.209999,23.41,23.6,23.860001,22.67,22.709999,22.469998999999998,23.84,21.08,23.049999,22.690001000000002,23.75,23.559998999999998,20.35,19.530001000000002,21.16,21.01,21.48,22.1,21.809998999999998,20.889999,20.35,19.889999,0
 Courage & Conviction Investing,/article/4118202-citigroup-downgrades-macys-convenient,Citigroup Downgrades Macy's: How Convenient,Long,M,2017-10-30,18.84,18.16,19.33,20.799999,21.209999,25.799999,25.889999,25.85,26.85,35.23,30.459999,29.9,29.629998999999998,29.52,31.790001,32.580002,32.290001000000004,33.57,30.690001000000002,30.9,29.370001000000002,27.93,29.639999,29.52,28.82,29.190001000000002,28.860001,28.67,23.209999,23.41,23.6,23.860001,22.67,22.709999,22.469998999999998,23.84,21.08,23.049999,22.690001000000002,23.75,23.559998999999998,20.35,19.530001000000002,21.16,21.01,21.48,22.1,21.809998999999998,20.889999,20.35,19.889999,21.33,18.84,0
 Orange Peel Investments,/article/4123228-macys-reports-death-greatly-exaggerated,Macy's: Reports Of Its Death Are Greatly Exaggerated,Long,M,2017-11-06,18.16,19.33,20.799999,21.209999,25.799999,25.889999,25.85,26.85,35.23,30.459999,29.9,29.629998999999998,29.52,31.790001,32.580002,32.290001000000004,33.57,30.690001000000002,30.9,29.370001000000002,27.93,29.639999,29.52,28.82,29.190001000000002,28.860001,28.67,23.209999,23.41,23.6,23.860001,22.67,22.709999,22.469998999999998,23.84,21.08,23.049999,22.690001000000002,23.75,23.559998999999998,20.35,19.530001000000002,21.16,21.01,21.48,22.1,21.809998999999998,20.889999,20.35,19.889999,21.33,18.84,18.16,0
 Patrick Schulz,/article/4124241-macys-look-sale-black-friday,Macy's: Look What's On Sale This Black Friday,Long,M,2017-11-13,19.33,20.799999,21.209999,25.799999,25.889999,25.85,26.85,35.23,30.459999,29.9,29.629998999999998,29.52,31.790001,32.580002,32.290001000000004,33.57,30.690001000000002,30.9,29.370001000000002,27.93,29.639999,29.52,28.82,29.190001000000002,28.860001,28.67,23.209999,23.41,23.6,23.860001,22.67,22.709999,22.469998999999998,23.84,21.08,23.049999,22.690001000000002,23.75,23.559998999999998,20.35,19.530001000000002,21.16,21.01,21.48,22.1,21.809998999999998,20.889999,20.35,19.889999,21.33,18.84,18.16,19.33,0
 Bears of Wall Street,/article/4124660-macys-struggle,Macy's: The Struggle Is Not Over,Short,M,2017-11-13,19.33,20.799999,21.209999,25.799999,25.889999,25.85,26.85,35.23,30.459999,29.9,29.629998999999998,29.52,31.790001,32.580002,32.290001000000004,33.57,30.690001000000002,30.9,29.370001000000002,27.93,29.639999,29.52,28.82,29.190001000000002,28.860001,28.67,23.209999,23.41,23.6,23.860001,22.67,22.709999,22.469998999999998,23.84,21.08,23.049999,22.690001000000002,23.75,23.559998999999998,20.35,19.530001000000002,21.16,21.01,21.48,22.1,21.809998999999998,20.889999,20.35,19.889999,21.33,18.84,18.16,19.33,0
 Courage & Conviction Investing,/article/4128345-magic-macys-70-million-shares-sold-short,The Magic Of Macy's And 70 Million Shares Sold Short,Long,M,2017-11-27,21.209999,25.799999,25.889999,25.85,26.85,35.23,30.459999,29.9,29.629998999999998,29.52,31.790001,32.580002,32.290001000000004,33.57,30.690001000000002,30.9,29.370001000000002,27.93,29.639999,29.52,28.82,29.190001000000002,28.860001,28.67,23.209999,23.41,23.6,23.860001,22.67,22.709999,22.469998999999998,23.84,21.08,23.049999,22.690001000000002,23.75,23.559998999999998,20.35,19.530001000000002,21.16,21.01,21.48,22.1,21.809998999999998,20.889999,20.35,19.889999,21.33,18.84,18.16,19.33,20.799999,21.209999,0
 Healthy Wealth Coach,/article/4131108-hidden-beauty-inside-macys,The Hidden Beauty Inside Macy's,Long,M,2017-12-11,25.889999,25.85,26.85,35.23,30.459999,29.9,29.629998999999998,29.52,31.790001,32.580002,32.290001000000004,33.57,30.690001000000002,30.9,29.370001000000002,27.93,29.639999,29.52,28.82,29.190001000000002,28.860001,28.67,23.209999,23.41,23.6,23.860001,22.67,22.709999,22.469998999999998,23.84,21.08,23.049999,22.690001000000002,23.75,23.559998999999998,20.35,19.530001000000002,21.16,21.01,21.48,22.1,21.809998999999998,20.889999,20.35,19.889999,21.33,18.84,18.16,19.33,20.799999,21.209999,25.799999,25.889999,0
 Andrew McElroy,/article/4134384-macys-goodbye-bear-market-get-bullish,"Macy's: Goodbye To The Bear Market, But Don't Get Too Bullish",Long,M,2017-12-26,26.85,35.23,30.459999,29.9,29.629998999999998,29.52,31.790001,32.580002,32.290001000000004,33.57,30.690001000000002,30.9,29.370001000000002,27.93,29.639999,29.52,28.82,29.190001000000002,28.860001,28.67,23.209999,23.41,23.6,23.860001,22.67,22.709999,22.469998999999998,23.84,21.08,23.049999,22.690001000000002,23.75,23.559998999999998,20.35,19.530001000000002,21.16,21.01,21.48,22.1,21.809998999999998,20.889999,20.35,19.889999,21.33,18.84,18.16,19.33,20.799999,21.209999,25.799999,25.889999,25.85,26.85,0
